issue_id,journal_id,user,notes,created_on,details,property,name,old_value,new_value
208504,1857937,Cristiane Menezes S. Santos,,2025-05-09 18:18:08,"[{'property': 'attr', 'name': 'description', 'old_value': 'funcionalidades a serem migradas para o 2.0.\r\n1- Manter Tipo de Crédito Adicional\r\n2- Manter Tipo de Alteração de Crédito\r\n3- Manter Tipo de Recurso de Crédito\r\n', 'new_value': 'Funcionalidades a serem migradas para o 2.0.\r\n\r\n1- Manter Tipo de Crédito Adicional\r\n2- Manter Tipo de Alteração de Crédito\r\n3- Manter Tipo de Recurso de Crédito\r\n\r\n#208506 - Tabelas -> Modificação -> Tipo de Crédito Adicional\r\n#208507 - Tabelas -> Modificação -> Tipo de Alteração de Crédito\r\n#208508 - Tabelas -> Modificação -> Tipo de Recurso de Crédito'}]",attr,description,funcionalidades a serem migradas para o 2.0.rn1- Manter Tipo de Crédito Adicionalrn2- Manter Tipo de Alteração de Créditorn3- Manter Tipo de Recurso de Créditorn,Funcionalidades a serem migradas para o 2.0.rnrn1- Manter Tipo de Crédito Adicionalrn2- Manter Tipo de Alteração de Créditorn3- Manter Tipo de Recurso de Créditornrn#208506 - Tabelas -> Modificação -> Tipo de Crédito Adicionalrn#208507 - Tabelas -> Modificação -> Tipo de Alteração de Créditorn#208508 - Tabelas -> Modificação -> Tipo de Recurso de Crédito
208504,1857938,Cristiane Menezes S. Santos,,2025-05-09 18:18:19,"[{'property': 'relation', 'name': 'relates', 'new_value': '208506'}]",relation,relates,,208506
208504,1857941,Cristiane Menezes S. Santos,,2025-05-09 18:18:23,"[{'property': 'relation', 'name': 'relates', 'new_value': '208507'}]",relation,relates,,208507
208504,1857944,Cristiane Menezes S. Santos,,2025-05-09 18:18:39,"[{'property': 'relation', 'name': 'relates', 'new_value': '208508'}]",relation,relates,,208508
208503,1857900,Cristina de Souza Azevedo,,2025-05-09 17:59:53,"[{'property': 'attr', 'name': 'subject', 'old_value': 'CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL: Adequação Pessoa Jurídica Alfanumérico', 'new_value': 'CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico'}]",attr,subject,CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL: Adequação Pessoa Jurídica Alfanumérico,CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico
208503,1857968,Cristina de Souza Azevedo,,2025-05-09 18:28:40,"[{'property': 'relation', 'name': 'relates', 'new_value': '208509'}]",relation,relates,,208509
208503,1857970,Cristina de Souza Azevedo,,2025-05-09 18:30:08,"[{'property': 'relation', 'name': 'relates', 'new_value': '208511'}]",relation,relates,,208511
208503,1857980,Cristina de Souza Azevedo,,2025-05-09 18:32:19,"[{'property': 'relation', 'name': 'relates', 'new_value': '208514'}]",relation,relates,,208514
208503,1857988,Cristina de Souza Azevedo,,2025-05-09 18:34:41,"[{'property': 'relation', 'name': 'relates', 'new_value': '208517'}]",relation,relates,,208517
208503,1858055,Cristina de Souza Azevedo,,2025-05-09 19:11:06,"[{'property': 'cf', 'name': '221', 'old_value': '', 'new_value': '12'}]",cf,221,,12
208503,1858056,Cristina de Souza Azevedo,,2025-05-09 19:11:52,"[{'property': 'attr', 'name': 'subject', 'old_value': 'CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico', 'new_value': 'CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico (ACWTB0079.CNPJ)'}]",attr,subject,CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico,CNPJ ALFANUMÉRICO - CLASSIFICAÇÃO INSTITUCIONAL - ORGÃO/UO/UG: Adequação Pessoa Jurídica Alfanumérico (ACWTB0079.CNPJ)
208503,1858122,Cristina de Souza Azevedo,,2025-05-09 20:08:09,"[{'property': 'relation', 'name': 'relates', 'new_value': '208531'}]",relation,relates,,208531
208503,1858124,Cristina de Souza Azevedo,,2025-05-09 20:12:18,"[{'property': 'relation', 'name': 'relates', 'new_value': '208532'}]",relation,relates,,208532
208503,1858153,Cristina de Souza Azevedo,,2025-05-09 21:10:03,"[{'property': 'relation', 'name': 'relates', 'new_value': '208538'}]",relation,relates,,208538
208503,1858155,Cristina de Souza Azevedo,,2025-05-09 21:10:30,"[{'property': 'relation', 'name': 'relates', 'new_value': '208539'}]",relation,relates,,208539
208502,1857889,Monica  Alves Gomes da Costa,,2025-05-09 17:54:38,"[{'property': 'relation', 'name': 'relates', 'new_value': '176555'}]",relation,relates,,176555
208502,1858136,Monica  Alves Gomes da Costa,#202166,2025-05-09 20:35:28,"[{'property': 'attr', 'name': 'tag_list', 'old_value': '', 'new_value': 'Impedimento'}]",attr,tag_list,,Impedimento
208499,1857931,Thiago Costa Vieira Borges Miranda,,2025-05-09 18:14:03,"[{'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '71'}]",attr,status_id,154,71
208499,1857933,Thiago Costa Vieira Borges Miranda,,2025-05-09 18:14:14,"[{'property': 'cf', 'name': '371', 'old_value': '2025-05-12', 'new_value': '2025-05-09'}, {'property': 'attr', 'name': 'done_ratio', 'old_value': '0', 'new_value': '100'}, {'property': 'attr', 'name': 'status_id', 'old_value': '71', 'new_value': '73'}]",cf,371,2025-05-12,2025-05-09
208498,1857847,Monica  Alves Gomes da Costa,,2025-05-09 17:37:22,"[{'property': 'relation', 'name': 'relates', 'new_value': '202315'}]",relation,relates,,202315
208498,1857849,Monica  Alves Gomes da Costa,,2025-05-09 17:38:45,"[{'property': 'attachment', 'name': '318028', 'new_value': 'teste DR siconfi.xlsx'}, {'property': 'attachment', 'name': '318027', 'new_value': '208498.docx'}]",attachment,318028,,teste DR siconfi.xlsx
208498,1857850,Monica  Alves Gomes da Costa,,2025-05-09 17:38:58,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208498,1857921,Monica  Alves Gomes da Costa,,2025-05-09 18:10:34,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1741', 'new_value': '2755'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,1741,2755
208497,1857845,Genivieve Freitas Machado ,,2025-05-09 17:36:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '201556'}]",relation,relates,,201556
208497,1857936,Genivieve Freitas Machado ,,2025-05-09 18:17:45,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '271', 'new_value': '1609'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}, {'property': 'attr', 'name': 'description', 'old_value': 'Excluir a regra R022 do realizar lançamento Cute, conforme versão 4.0 do caso de uso BA_Realizar_Lancamentos_CUTE.UCS disponível em:', 'new_value': 'Excluir a regra R022 do realizar lançamento Cute, conforme versão 4.0 do caso de uso BA_Realizar_Lancamentos_CUTE.UCS disponível em:\r\n\r\nhttps://prodeboffice365.sharepoint.com/:u:/r/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/07.%20OUTROS%20DOCUMENTOS/CUTE/BA_Realizar_Lancamentos_CUTE.UCS?csf=1&web=1&e=8C2Kkp'}]",attr,assigned_to_id,271,1609
208495,1857765,Ligia Simone Vianna,,2025-05-09 15:08:29,"[{'property': 'relation', 'name': 'relates', 'new_value': '206243'}]",relation,relates,,206243
208495,1857766,Ligia Simone Vianna,,2025-05-09 15:08:58,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1987', 'new_value': '2247'}, {'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,assigned_to_id,1987,2247
208495,1857767,Ligia Simone Vianna,,2025-05-09 15:11:12,"[{'property': 'attachment', 'name': '318015', 'new_value': 'error_data (2).txt'}]",attachment,318015,,error_data (2).txt
208495,1857768,Ligia Simone Vianna,,2025-05-09 15:11:38,"[{'property': 'attr', 'name': 'description', 'old_value': 'Cenário: P414 C01 I0001\r\n1 - Criei relato novo\r\n2 - Salvei o relato e permaneci na tela\r\n3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejada\r\n4 - Cliquei em Voltar mas o sistema não executou a operação\r\n5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entrega\r\n6 - Preenchi os Comprometimentos\r\n7 - Cliquei em Salvar e Confirmei a operação\r\n8 - O sistema exibiu a mensagem em anexo.', 'new_value': 'Cenário: P414 C01 I0001\r\n1 - Criei relato novo\r\n2 - Salvei o relato e permaneci na tela\r\n3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejada\r\n4 - Cliquei em Voltar mas o sistema não executou a operação\r\n5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entrega\r\n6 - Preenchi os Comprometimentos\r\n7 - Cliquei em Salvar e Confirmei a operação\r\n8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro)'}]",attr,description,Cenário: P414 C01 I0001rn1 - Criei relato novorn2 - Salvei o relato e permaneci na telarn3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejadarn4 - Cliquei em Voltar mas o sistema não executou a operaçãorn5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entregarn6 - Preenchi os Comprometimentosrn7 - Cliquei em Salvar e Confirmei a operaçãorn8 - O sistema exibiu a mensagem em anexo.,Cenário: P414 C01 I0001rn1 - Criei relato novorn2 - Salvei o relato e permaneci na telarn3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejadarn4 - Cliquei em Voltar mas o sistema não executou a operaçãorn5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entregarn6 - Preenchi os Comprometimentosrn7 - Cliquei em Salvar e Confirmei a operaçãorn8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro)
208495,1857773,Ligia Simone Vianna,,2025-05-09 15:24:29,"[{'property': 'attr', 'name': 'description', 'old_value': 'Cenário: P414 C01 I0001\r\n1 - Criei relato novo\r\n2 - Salvei o relato e permaneci na tela\r\n3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejada\r\n4 - Cliquei em Voltar mas o sistema não executou a operação\r\n5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entrega\r\n6 - Preenchi os Comprometimentos\r\n7 - Cliquei em Salvar e Confirmei a operação\r\n8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro)', 'new_value': 'Cenário: P414 C01 I0001\r\n1 - Criei relato novo\r\n2 - Salvei o relato e permaneci na tela\r\n3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejada\r\n4 - Cliquei em Voltar mas o sistema não executou a operação\r\n5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entrega\r\n6 - Preenchi os Comprometimentos das atividade criticas\r\n7 - Cliquei em Salvar e Confirmei a operação\r\n8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro)\r\n9 - Saindo e retornando ao relato os botões do quadro ainda não habilitados, o grid de Atividade critica não estava sendo exibido\r\n10 - Saindo e retornando ao relato os botões do quadro ainda não habilitados, o  grid de atividade critica foi exibido e consegui salvar sem erro.\r\n'}]",attr,description,Cenário: P414 C01 I0001rn1 - Criei relato novorn2 - Salvei o relato e permaneci na telarn3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejadarn4 - Cliquei em Voltar mas o sistema não executou a operaçãorn5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entregarn6 - Preenchi os Comprometimentosrn7 - Cliquei em Salvar e Confirmei a operaçãorn8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro),"Cenário: P414 C01 I0001rn1 - Criei relato novorn2 - Salvei o relato e permaneci na telarn3 - O sistema não habilitou os botões de Explicar Não Distribuição e Detalhar no Quadro de Execução Física não Planejadarn4 - Cliquei em Voltar mas o sistema não executou a operaçãorn5 - Cliquei em Salvar e o sistema exibiu a mensagem de que não poderia salvar sem Comprometimento da Entregarn6 - Preenchi os Comprometimentos das atividade criticasrn7 - Cliquei em Salvar e Confirmei a operaçãorn8 - O sistema exibiu a mensagem em anexo (Segue o texto do erro)rn9 - Saindo e retornando ao relato os botões do quadro ainda não habilitados, o grid de Atividade critica não estava sendo exibidorn10 - Saindo e retornando ao relato os botões do quadro ainda não habilitados, o  grid de atividade critica foi exibido e consegui salvar sem erro.rn"
208495,1857774,Ligia Simone Vianna,,2025-05-09 15:27:34,"[{'property': 'attachment', 'name': '318014', 'old_value': 'Erro ao salvar relato.png'}]",attachment,318014,Erro ao salvar relato.png,
208495,1857775,Ligia Simone Vianna,,2025-05-09 15:28:24,"[{'property': 'attachment', 'name': '318017', 'new_value': 'Erro ao salvar relato.png'}, {'property': 'attachment', 'name': '318016', 'new_value': 'Botões do quadro não habilitam.png'}]",attachment,318017,,Erro ao salvar relato.png
208495,1857778,Ligia Simone Vianna,,2025-05-09 15:38:10,"[{'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,status_id,200,156
208495,1857779,Marcus Vinicius Lima Vidal,,2025-05-09 15:40:01,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2247', 'new_value': '1788'}]",attr,assigned_to_id,2247,1788
208495,1857804,Marcus Vinicius Lima Vidal,,2025-05-09 16:49:59,"[{'property': 'attr', 'name': 'status_id', 'old_value': '156', 'new_value': '114'}]",attr,status_id,156,114
208494,1857759,Tárcio Henrique  Gomes Barbosa,,2025-05-09 15:02:32,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '1058', 'new_value': '733'}, {'property': 'attr', 'name': 'status_id', 'old_value': '1', 'new_value': '154'}]",attr,assigned_to_id,1058,733
208494,1857762,Tárcio Henrique  Gomes Barbosa,,2025-05-09 15:02:52,"[{'property': 'relation', 'name': 'relates', 'new_value': '208432'}]",relation,relates,,208432
208494,1858006,Rosana Machado Araújo Cardoso,,2025-05-09 18:38:06,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '733', 'new_value': '2072'}, {'property': 'attr', 'name': 'status_id', 'old_value': '154', 'new_value': '155'}]",attr,assigned_to_id,733,2072
208494,1858050,Rosana Machado Araújo Cardoso,Solicitação atendida conforme LOG em anexo.,2025-05-09 19:06:55,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '2072', 'new_value': '1058'}, {'property': 'attr', 'name': 'status_id', 'old_value': '155', 'new_value': '30'}, {'property': 'attachment', 'name': '318055', 'new_value': 'FIPLANCarga de Dados_208494.txt'}]",attr,assigned_to_id,2072,1058
208493,1857757,Marcio Anton Hadad,,2025-05-09 14:59:40,"[{'property': 'relation', 'name': 'relates', 'new_value': '199200'}]",relation,relates,,199200
208493,1857760,Marcio Anton Hadad,,2025-05-09 15:02:45,"[{'property': 'attr', 'name': 'assigned_to_id', 'old_value': '270', 'new_value': '2245'}, {'property': 'attr', 'name': 'status_id', 'old_value': '200', 'new_value': '156'}]",attr,assigned_to_id,270,2245
208493,1857922,Marcio Anton Hadad,"Caso de uso: https://prodeboffice365.sharepoint.com/sites/solues/Documentos%20Compartilhados/FIPLAN/Casos%20de%20Uso/09.%20CONCILIA%C3%87%C3%83O%20BANCARIA/Conciliacao_Bancaria_Extrato_Manual.docx
",2025-05-09 18:10:54,[],,,,
208493,1858151,Marcio Anton Hadad,,2025-05-09 20:58:21,"[{'property': 'attr', 'name': 'description', 'old_value': 'Havia um erro na condição para apresentação das informações de usuário de cadastro/usuário de alteração. O caso de uso foi corrigido e solicito a mudança.', 'new_value': 'Havia um erro na condição para apresentação das informações de usuário de cadastro/usuário de alteração. O caso de uso foi corrigido e solicito a mudança.\r\n\r\nAproveito também para solicitar que seja retirada a linha que separa as informações do usuário de cadastro, conforme exemplo anexo'}, {'property': 'attachment', 'name': '318069', 'new_value': 'Linha_a_ser_excluída_tela_conciliar.png'}]",attr,description,Havia um erro na condição para apresentação das informações de usuário de cadastro/usuário de alteração. O caso de uso foi corrigido e solicito a mudança.,"Havia um erro na condição para apresentação das informações de usuário de cadastro/usuário de alteração. O caso de uso foi corrigido e solicito a mudança.rnrnAproveito também para solicitar que seja retirada a linha que separa as informações do usuário de cadastro, conforme exemplo anexo"
208492,1857750,Gemima de Freitas Machado Muniz,,2025-05-09 14:56:46,"[{'property': 'attr', 'name': 'status_id', 'old_value': '199', 'new_value': '200'}]",attr,status_id,199,200
208492,1857752,Gemima de Freitas Machado Muniz,,2025-05-09 14:56:59,"[{'property': 'relation', 'name': 'relates', 'new_value': '207614'}]",relation,relates,,207614
